ID,tsne1,tsne2
113017,-19.000618,36.36834
113018,-14.81507,-21.75601
113019,-20.28669,-27.86978
113021,16.401068,25.540234
113023,3.7859483,26.445892
113024,14.478479,-36.80937
113025,30.807495,38.55318
113026,-13.963816,-33.72184
113030,35.838093,-5.133656
113032,-8.317154,34.853977
113036,20.535479,-43.860867
113038,-32.991062,1.0729889
113041,-10.156844,33.053146
113043,19.153221,-17.654356
113044,8.463367,-36.82729
113047,0.89046955,12.025956
113052,10.144744,-28.919085
113054,17.717167,13.857212
113057,-21.925089,-15.970023
113059,0.81761163,-8.992258
113061,-34.44122,27.341568
113065,-28.259628,-3.3340359
113066,-47.789886,8.502173
113067,7.1718693,-45.031307
113069,-5.95185,0.88823456
113071,-21.210316,-19.90934
113072,-40.999405,-19.238623
113075,40.616756,-10.597935
113076,38.109325,-14.947807
113078,-22.072111,-43.641884
113079,19.307398,-26.176365
113080,-1.370715,15.772894
113081,10.815021,-4.0818405
113082,-26.241692,12.678883
113087,-1.6895623,21.202688
113091,-33.071316,34.18662
113094,12.7488165,-11.939677
113096,35.267338,-18.13822
113098,13.120805,-40.950417
113101,3.2882004,11.351407
113105,4.227212,1.9304103
113106,10.591121,13.640285
113108,29.597666,30.93971
113111,12.267525,6.8783565
113112,-6.700186,-17.952387
113113,-7.5166698,8.277404
113114,1.7522637,0.92549574
113115,-39.962086,-8.854651
113116,-16.9347,15.5297165
113119,25.570005,4.900282
113120,-3.02053,47.133003
113124,0.76745856,-24.002663
113125,15.616183,30.13146
113126,36.72793,25.444162
113129,18.990774,11.705199
113131,37.422092,-21.241335
113134,-6.127658,-13.620427
113136,24.672901,-21.575167
113150,19.942888,-11.795343
113153,-26.09008,14.943282
113154,-50.984234,3.945318
113156,-19.740593,34.23803
113157,17.158804,20.666685
113159,-19.02525,-17.339417
113160,-47.561195,-0.31569156
113161,13.846897,-15.593265
113162,-3.3732355,-29.181368
113164,-38.449966,30.93345
113165,34.4475,-14.006123
113166,7.677803,15.370117
113167,-18.514793,2.347035
113170,9.393487,-15.446753
113173,-5.9401665,-24.44417
113174,-29.091705,2.405448
113175,45.949867,-11.856305
113176,-16.112003,2.373416
113177,11.779854,-4.62044
113179,-21.925089,-15.970023
113184,-11.626758,0.9964124
113188,25.009483,7.3224134
113191,-4.4618196,28.716198
113192,-31.766987,6.968253
113193,12.863634,26.362867
113196,-29.828959,5.0006833
113197,2.2577913,-16.40986
113199,-20.747377,19.25859
113200,27.188372,23.683191
113202,8.071754,-13.954108
113204,-21.62704,9.956204
113207,23.34385,37.415894
113209,26.198555,9.054059
113210,16.568567,0.43508878
113211,6.0274086,-27.294298
113212,-40.756718,5.801926
113213,30.430832,1.7371858
113214,-8.346454,5.670944
113218,20.565678,-8.948617
113220,-3.9592686,13.787895
113225,-11.106145,27.163124
113226,-22.703154,-36.23266
113227,30.799633,38.548878
113229,-13.471825,23.351774
113232,-28.775723,-5.0651684
113233,-39.37045,-23.688179
113235,-34.864094,17.89462
113240,17.519348,-5.582434
113242,-17.839558,12.307221
113243,-35.862335,25.828802
113245,-5.4896984,9.029732
113247,-2.5464897,-27.606005
113248,35.109184,6.4754825
113250,-26.24789,-7.1702814
113252,-29.723965,9.501558
113255,-3.6341722,1.6754489
113256,9.000433,29.096897
113257,-0.18675447,5.304877
113258,12.283839,-26.06366
113260,31.501204,-13.6433
113261,-28.669535,-3.0409756
113263,-35.10396,17.65419
113264,30.445469,-10.582215
113265,-10.226691,11.643007
113266,13.78178,-12.657204
113270,39.423252,-16.647612
113273,1.3767588,32.972897
113277,-20.498062,23.622555
113278,0.17268902,40.71835
113281,7.683141,31.311415
113282,31.21465,-18.456518
113286,-5.6334863,1.2039431
113290,-5.5108113,-28.342335
113293,4.567669,16.757591
113295,19.791159,43.191715
113302,29.442806,-16.898941
113306,2.6206172,-8.619015
113307,21.05956,-6.5602937
113310,50.71426,6.5715637
113311,23.108541,-21.102695
113312,-0.9602504,-24.955976
113317,-1.2864493,-14.411011
113319,9.037364,-7.7848043
113322,34.294365,-25.515753
113323,15.894783,-19.673454
113324,8.165429,-25.066782
113325,18.950052,10.2302685
113326,-8.575577,-6.9704957
113327,-6.743515,19.449085
113329,-33.77801,6.5863104
113332,-51.70526,7.8458176
113335,-25.95738,3.5898535
113338,-44.41615,-11.318518
113340,33.8175,34.567413
113342,33.82684,2.5069733
113344,4.8941517,11.202099
113347,-31.340374,-0.8007404
113350,8.889842,38.739513
113354,2.7648036,-44.08405
113358,-47.142704,-15.500095
113360,30.799625,38.54883
113361,-46.080204,-9.754994
113362,-20.148252,11.43336
113363,21.307426,-31.13622
113366,4.7461514,-34.2443
113369,27.64832,-17.312878
113372,39.57418,15.9498
113373,-34.350296,-37.46873
113376,-21.571886,-24.241638
113378,30.916262,15.612513
113380,29.225344,4.9271746
113381,36.679295,-24.784199
113382,40.970943,6.4662957
113383,-38.440247,-6.3636107
113384,-20.311172,31.556805
113385,45.533554,-17.539724
113386,-10.113372,-40.75679
113388,30.024475,18.82156
113390,-1.1378264,-30.810112
113395,6.040231,16.837149
113399,17.312252,26.341162
113400,-35.902985,17.613865
113401,-19.257019,-35.820953
113402,20.924297,-6.359854
113403,-12.45587,44.50397
113404,-29.845428,-6.0550175
113405,-2.8680184,-26.935019
113408,-9.561274,-7.0791984
113410,6.2905884,-8.472087
113413,-5.499564,40.614185
113415,-30.07751,-34.493073
113421,-10.138465,38.929085
113422,-6.878797,-12.083143
113423,20.653194,-18.57793
113424,12.909889,15.751958
113428,-26.00351,-0.5559947
113429,33.252613,-23.490778
113430,32.238785,-19.226334
113433,-0.06265997,0.05941708
113434,11.232656,-28.710669
113435,-8.152062,-38.74331
113438,4.832075,-6.817585
113439,10.358037,38.51504
113441,-29.206661,29.745148
113442,23.38033,16.343584
113444,-21.925089,-15.970023
113448,15.807606,-13.531406
113449,34.25008,0.8188617
113450,-15.615504,15.916575
113451,-24.466936,-1.5270208
113460,20.685585,4.824411
113462,34.91896,-6.4316335
113463,32.642437,26.440315
113464,-2.1597507,-40.405003
113465,-24.999104,-4.4944787
113467,-15.126536,-44.526913
113470,2.4049678,13.722762
113472,-16.08222,-3.9270136
113473,-0.9952369,42.99833
113475,-21.282217,-20.75147
113476,-7.6532826,9.197333
113479,-29.78295,22.737598
113481,4.1612115,-47.937504
113483,14.152813,-17.885593
113485,-8.315837,-27.707754
113489,-16.285534,19.13815
113491,-10.913661,34.46061
113494,-0.7089665,-4.0571203
113498,1.7969815,-0.1869425
113499,-16.353949,-0.75661826
113500,1.124265,-28.15037
113504,-37.00549,6.801484
113505,19.416899,-0.7229288
113507,-34.55427,-22.486578
113508,38.727474,-8.318603
113509,-23.243895,-24.638983
113512,-40.111954,18.10799
113514,27.305683,17.82925
113515,-23.035456,36.449345
113516,-9.0374975,50.777695
113517,-6.3531485,24.3467
113518,10.5055485,-21.833977
113521,44.81383,1.5078102
113524,-32.858543,-33.058758
113529,-15.699359,-26.116436
113530,-27.684206,15.849178
113531,3.7538023,-9.5415535
113532,29.47945,-17.81256
113536,15.760934,-40.503914
113537,1.6009789,4.5525446
113540,17.335749,-44.62952
113544,26.729221,24.643728
113548,26.575666,-24.18072
113549,-4.5821714,31.869474
113554,6.6132393,-46.939186
113555,3.9765754,-3.2319217
113556,-43.24339,8.104108
113557,-6.9319835,35.266895
113559,0.71906936,-23.686811
113563,4.8302445,4.76319
113565,47.91132,14.681327
113566,-17.40345,-18.81709
113568,10.890338,7.1473107
113569,20.045414,24.137554
113570,10.879081,-9.3661
113571,26.69093,-13.982661
113573,39.06431,-26.247551
113576,-7.950861,7.536588
113578,4.9106407,1.434256
113579,-18.563356,15.343187
113580,-1.2064804,-32.116573
113582,41.721855,-26.978916
113584,10.931233,-9.207141
113585,35.242985,21.164192
113588,35.547504,-10.947564
113589,-36.231667,17.322645
113591,-5.652246,-46.252007
113594,29.415241,24.188667
113597,-7.9139633,-6.9007354
113602,-17.745852,-5.84474
113603,-1.4914801,-24.076332
113605,7.9228244,39.953045
113608,-18.03531,-23.63627
113609,0.14857876,-18.466421
113612,-14.88422,-6.879049
113617,12.93393,3.1027412
113618,3.4666607,-16.111668
113619,-1.3430701,-0.7061756
113622,7.824664,38.155132
113623,18.492289,-35.12933
113624,-5.2629166,-15.295421
113625,-7.023318,17.238295
113627,-30.109636,-8.174744
113628,-6.88055,-28.393852
113629,-8.875607,15.975979
113632,-33.1166,1.1803074
113634,-32.03356,11.012202
113635,-30.791124,-29.775908
113637,7.3480616,-14.999587
113639,30.862297,-2.355734
113641,7.1167226,48.412853
113642,12.72055,10.545079
113644,28.842194,30.743753
113646,-26.21937,-7.1075106
113648,-27.261007,12.870372
113651,35.03145,4.4881043
113652,-30.052004,18.5483
113653,23.998043,16.94897
113654,35.28115,-18.12641
113656,-30.071894,-34.486744
113657,-8.945738,-22.35632
113659,33.000355,24.96766
113660,-17.201778,-11.191995
113663,39.44362,-6.220826
113664,7.7672615,-50.14392
113665,5.8993993,24.476803
113666,-2.5756485,23.515549
113667,23.945156,-45.64078
113668,-11.363904,19.583845
113670,-17.435568,17.289162
113673,22.677313,45.89169
113678,-35.344578,1.1727625
113680,30.124123,38.179043
113682,-2.7552562,33.96551
113686,-9.406539,16.97511
113687,3.5429683,-23.828716
113689,-36.745922,21.125927
113691,16.257723,25.462173
113692,39.38436,19.043612
113693,-4.7434373,-15.5630455
113695,-21.235823,36.19676
113696,-6.127155,-13.621412
113697,5.9681435,23.397099
113698,6.877389,-10.511686
113699,17.88535,-8.038431
113700,-18.457628,26.509907
113702,-17.4215,34.56477
113703,13.961889,21.201336
113704,20.405296,-28.754807
113706,-3.776124,15.961827
113707,40.37618,5.752317
113708,-33.615906,-16.037195
113709,-23.474852,-19.585073
113710,17.180832,-5.9939675
113712,14.478839,-0.8806501
113718,-28.2402,-15.249925
113720,16.116459,-37.52265
113726,-20.270678,27.767834
113730,-20.897118,-19.088509
113732,-40.25359,17.73199
113733,-11.141404,-16.962435
113734,11.326356,36.119457
113735,-6.703203,-7.553982
113736,25.251345,-5.431493
113737,-3.8102007,-49.609932
113738,-23.669785,5.566176
113739,34.831,13.393538
113743,22.677565,45.891838
113747,16.446432,-33.50311
113749,-9.51869,-44.621223
113750,1.1587715,12.241277
113753,-20.299273,-2.2992294
113756,16.577707,14.694845
113760,38.83804,24.027098
113761,18.561684,26.600481
113762,-25.956297,29.671988
113765,-36.325554,-15.251145
113768,-6.045562,19.11219
113769,-16.109694,-16.056646
113770,10.768893,3.6774473
113774,41.47016,-26.88674
113775,-5.853594,-35.859947
113776,-0.9651866,-6.7555294
113778,-17.066092,0.5273943
113779,-11.330911,-15.022721
113780,-21.925089,-15.970023
113783,11.706586,44.895008
113786,-4.938599,9.429986
113787,12.923838,17.903883
113794,-2.7226946,-46.139343
113795,-1.3183839,-4.985304
113797,-41.874626,21.58968
113800,6.374874,10.399732
113801,-1.6965322,21.023064
113802,-20.055723,-0.46116534
113803,-16.299728,-39.35727
113806,4.369628,-15.697589
113807,16.792593,26.854643
113808,-7.0414977,-21.576359
113809,20.471914,-6.8076653
113810,-23.231415,20.246098
113812,-21.925089,-15.970023
113813,-2.5012856,-4.460493
113814,5.673353,-6.7902846
113816,-11.750976,2.5217445
113821,-39.684658,14.896886
113822,-37.8651,-7.896326
113824,15.658285,-40.55323
113825,1.1732576,-1.3342257
113826,18.216608,10.977816
113827,-6.0269966,31.303904
113829,18.182152,9.238132
113831,-25.60977,-39.55891
113832,-3.2825844,19.969501
113835,15.500136,-2.27753
113836,2.6709552,3.1885872
113837,21.395151,40.925797
113838,13.098872,-29.976847
113841,-10.946232,0.38306138
113844,-27.288496,12.700428
113846,29.277887,30.91044
113851,5.4421763,33.950054
113855,22.889982,-8.128097
113858,-3.193775,24.93538
113861,-26.138094,10.148445
113862,16.279306,-0.55355906
113863,-42.388603,20.200686
113864,-8.6938,-18.586193
113865,-9.697865,-40.640285
113866,27.510574,-10.305724
113867,-21.535019,-7.2272
113872,-23.347597,40.541813
113875,-14.766599,-24.298552
113876,-0.6603856,4.2274504
113878,-15.851924,42.510616
113879,43.05702,-8.263882
113880,-6.1261387,5.308674
113882,1.4591707,-32.59467
113883,26.136189,-34.426834
113886,11.123417,-21.434439
113888,-12.183592,8.323228
113892,-8.653899,-12.906527
113893,32.91063,18.357647
113894,38.901726,-8.693158
113895,31.758259,-9.719918
113896,18.929274,28.860334
113897,22.045687,-6.55166
113898,-16.361055,-39.373783
113902,-33.18618,13.550888
113904,-18.913261,-5.319001
113907,-1.4517097,-36.443676
113908,-28.791803,18.19101
113909,-19.745668,10.932202
113912,-9.368623,-14.771864
113913,-13.309098,-18.231527
113914,19.633804,16.675407
113915,-6.518368,-1.3313254
113916,-22.382164,-36.140923
113917,6.521378,-27.334942
113918,4.046177,-9.342966
113922,9.280207,5.5588765
113925,1.20306,-30.733868
113926,8.074236,-44.23884
113928,13.449746,22.507296
113929,-28.183765,-3.3904343
113930,17.03638,-24.385908
113932,-2.1326272,-27.657549
113933,26.73032,8.6256895
113935,2.8769221,22.16656
113937,16.508413,-27.748993
113939,-33.43936,12.030159
113944,34.62342,10.902859
113945,-3.3928523,4.4433584
113946,-12.10119,-37.346275
113947,-2.736188,23.185223
113948,-36.142258,17.45638
113950,-24.18847,44.7478
113951,-28.602757,-28.852985
113953,-9.501815,22.571785
113957,-10.075427,9.849711
113959,7.299102,49.48015
113960,18.323166,-26.547167
113962,-38.67842,19.098394
113964,12.532898,-1.6299285
113966,-6.660308,16.754904
113970,-22.227755,-15.142337
113972,-11.684311,-26.714523
113973,-0.30051774,-17.66984
113974,-0.40917012,42.363213
113980,6.3889656,-30.786972
113983,-49.585842,-6.694182
113985,-19.903969,-47.34712
113986,-9.201619,4.3880305
113987,-21.925089,-15.970023
113988,-8.517043,-11.701789
113990,-7.251861,14.57109
113991,13.452561,17.227234
113994,-14.138302,-35.495335
113995,-43.135574,26.685492
113997,0.97104764,-29.65267
113998,-19.688004,10.153185
113999,19.752872,42.57002
114002,2.394205,8.083374
114008,-3.7461305,-10.1016
114009,33.743908,6.8301935
114010,-7.615975,-3.6541212
114011,3.7658768,43.164112
114018,14.734464,41.42645
114019,25.522404,-12.44399
114020,-50.14413,5.4709496
114021,14.402412,12.078125
114022,25.426159,-12.547236
114023,8.273879,-10.878069
114024,20.890692,-6.3975964
114025,8.785837,-50.36465
114026,-29.463314,20.658566
114029,2.4874692,10.547876
114031,-31.023104,2.6994934
114032,-0.9578492,-3.8406646
114033,-43.588665,2.0868049
114037,-33.60136,-6.037581
114040,-4.42585,-7.4601426
114041,36.47369,-21.814837
114042,28.786137,21.852638
114044,5.4774904,24.490408
114045,16.250477,39.22036
114048,16.466179,0.96523374
114050,6.639894,1.997824
114053,26.214474,-22.629486
114055,7.111678,-18.952744
114058,1.2135859,-24.871012
114060,5.005653,-25.352728
114062,24.423815,7.7779756
114063,-14.668989,-41.278893
114064,4.7866955,43.33583
114065,17.983229,-14.30293
114066,-42.991604,5.9162297
114067,25.569017,3.3573668
114068,12.067836,33.403046
114070,-8.04261,31.144789
114072,20.206495,-28.809097
114073,-6.2699833,3.1831458
114074,18.648964,1.0256582
114076,10.456726,-7.850164
114077,-12.410649,-19.594345
114078,-8.052228,-35.55415
114080,41.951412,15.922142
114081,6.8633075,-20.437784
114084,26.53758,4.532383
114085,15.328764,6.243539
114088,3.57416,-34.241905
114090,11.853013,-33.751183
114091,23.063356,-46.202892
114092,-4.2159586,-8.314274
114093,1.1216819,-49.91904
114094,-18.509796,-14.056388
114099,-4.004797,-13.336077
114101,51.828197,-0.16230124
114104,5.5617633,29.02128
114105,14.171647,-2.4477446
114108,-34.42596,-2.3820999
114109,-30.098484,18.058987
114113,-13.08217,-33.050026
114114,35.705784,27.478584
114116,-1.8225381,-1.1439406
114117,-34.889675,-30.576235
114119,29.315561,30.840609
114121,33.099976,17.704977
114124,3.2319689,16.403349
114127,-48.80503,8.182224
114129,13.176934,-25.793453
114130,30.447872,-27.429705
114131,43.5975,5.983098
114132,15.54841,-17.718609
114134,21.752964,-31.397894
114136,-25.107916,2.7373362
114137,13.065243,-15.083089
114138,-17.699743,-36.793312
114139,18.539127,25.722885
114143,18.475412,-10.557348
114144,0.5857673,-8.985756
114145,-29.046328,13.107396
114146,25.240221,5.160811
114147,-25.425858,-4.147029
114149,-2.1252873,34.46317
114153,-15.506071,-19.17172
114157,30.69158,28.748512
114158,40.237026,-12.371921
114163,38.83434,-20.079666
114164,-44.264355,12.627671
114165,11.587599,-0.21988225
114168,-2.0236695,-12.131774
114169,8.089617,38.312866
114171,-2.6729035,-27.880165
114174,-10.802287,-20.504639
114179,-6.296898,13.457047
114180,3.5496635,-7.2705393
114181,23.557074,11.740485
114184,-13.438491,3.357988
114185,16.481098,-46.06786
114186,-8.624681,5.199064
114187,33.024982,-3.7764566
114188,3.144806,9.267798
114189,-11.70495,-32.753666
114191,23.47486,5.813745
114192,-31.046532,-18.167515
114194,-35.78104,25.7978
114198,-2.2287045,48.537373
114199,20.706335,-22.74114
114202,-36.570198,16.88701
114203,16.05169,16.385387
114205,-43.879898,1.053109
114206,18.769678,8.991151
114208,-23.248812,-10.011196
114210,-3.8351653,9.085007
114211,29.6037,-14.791465
114212,20.781918,-30.92295
114213,22.949793,-18.48539
114216,12.899044,0.9088176
114217,9.278325,-13.062202
114220,-1.8958025,14.833212
114222,10.684258,36.07327
114223,19.366365,-3.4320505
114226,23.448101,11.847999
114228,9.105176,4.161203
114229,-32.599255,14.707005
114235,-39.68915,14.898328
114236,-32.959206,-19.858343
114237,3.5851185,-26.504183
114238,-0.023105219,6.553632
114239,-24.390469,-7.0469785
114241,46.624657,19.973026
114243,-24.834438,37.13844
114244,-26.828903,34.223907
114245,-5.095786,-24.105494
114246,-4.373663,13.358311
114248,-11.57348,-1.9771444
114249,-20.98414,6.507297
114251,-17.301756,-12.58821
114254,-4.2606626,-20.080418
114256,-0.62065727,33.18949
114258,26.058403,-14.162357
114260,35.19362,-24.898428
114262,34.88643,33.96983
114268,16.002527,33.49016
114269,-6.917717,-37.163605
114271,-1.2391927,28.657051
114276,1.9388076,11.267353
114277,-31.572157,-0.49245808
114279,-17.341667,-32.982647
114282,6.4244094,-0.7939233
114283,-15.6355,-4.213176
114285,-31.704504,15.561136
114286,-16.714012,-44.98476
114287,-6.630044,-43.62993
114288,-23.659843,21.957819
114290,-16.335514,-29.55512
114291,4.5379605,-50.554176
114292,4.1169415,11.261259
114293,-13.410457,-33.233677
114295,3.9025874,12.965665
114297,-16.401058,28.340143
114300,22.411913,34.386322
114304,0.9000151,-18.868483
114306,36.895554,31.52124
114307,2.7649047,-44.08404
114311,21.323223,2.4752054
114312,-16.428251,-45.520462
114313,10.673053,7.8628445
114315,-12.454157,-16.03448
114316,-20.988134,-24.286081
114317,12.917222,-8.630288
114318,1.6993918,30.696617
114319,33.848907,24.861645
114320,40.614967,-10.611871
114325,-22.801214,8.857739
114326,-35.78775,1.4638354
114328,39.17583,23.914944
114332,35.87612,26.940947
114334,-34.506023,-3.8840432
114335,19.775085,27.124847
114337,16.071218,8.637455
114338,-15.401346,-31.029379
114340,14.284113,37.19625
114342,-36.81241,-9.773853
114343,7.137014,48.534943
114344,12.839405,20.909418
114345,33.28339,12.034363
114346,7.6345973,22.926302
114348,-23.684313,-28.56762
114349,-40.767033,-19.49352
114350,-27.437757,39.827095
114353,-1.9733834,29.518114
114360,-38.843483,22.54298
114361,11.418186,44.83831
114362,10.093812,-21.817667
114363,11.320122,-31.397963
114369,16.997978,43.74459
114370,18.213419,43.945724
114371,-3.740256,9.792761
114374,-11.519354,41.00913
114376,-13.200567,-1.9795433
114377,4.2575073,-0.8479101
114378,20.02631,-24.46349
114379,-27.513641,30.695887
114382,36.05647,-1.4672356
114383,10.195736,14.9437
114384,30.800957,38.54956
114385,-1.5006988,3.0558653
114389,-18.584415,20.76719
114390,-4.908691,17.90932
114395,13.607518,-30.076275
114398,37.650013,30.786516
114399,21.843983,-9.998263
114401,-16.108397,24.903437
114402,-33.57025,-8.962333
114409,3.5102305,41.106865
114410,-4.8831415,-34.08689
114411,12.297749,18.282825
114413,-16.926704,3.2754014
114416,-10.063435,-9.50396
114417,-17.01537,34.14916
114419,-51.15568,0.16250794
114421,-18.354614,38.258766
114424,-7.2165623,-46.890636
114425,-18.176933,22.499022
114427,3.388905,-32.24182
114428,17.077988,-22.289162
114430,-6.581041,15.673882
114431,2.6581721,19.077738
114433,-6.858619,-28.390915
114435,15.304137,-3.576031
114440,12.373892,22.446274
114441,6.3688145,17.550615
114446,3.3789363,-37.295692
114448,-2.0744116,39.880867
114449,30.081484,-3.0887098
114451,-11.44515,4.789271
114459,29.154757,25.414755
114460,30.20625,14.335028
114461,1.7196978,-26.36567
114462,4.057927,-37.377945
114463,-23.922487,10.558836
114464,14.747978,-0.9810826
114465,-29.405977,7.510418
114466,3.7228305,4.139899
114468,27.936764,-13.470506
114469,-25.238077,-19.191244
114471,-22.408838,14.234344
114473,31.400646,-16.939062
114474,-34.199917,2.1363444
114476,6.3403363,24.388687
114480,43.19172,10.67774
114482,-20.793772,27.828293
114483,-37.505383,21.093916
114486,-10.105492,22.450224
114488,-13.089118,-26.275572
114491,-41.5513,-18.448423
114493,-8.796112,18.060417
114494,24.80176,-17.264551
114495,10.630675,-6.634869
114497,-36.17157,-1.6383182
114499,7.7993464,-13.044641
114503,-15.088011,5.2007656
114507,-44.78187,7.3424683
114509,-9.261648,4.562647
114510,-27.897514,-42.544113
114512,46.10127,-20.25168
114514,-5.646488,11.840379
114515,-25.75209,13.507386
114518,22.915592,34.162582
114521,26.768467,6.4272714
114525,14.941642,3.5468526
114527,-1.5478824,-33.527153
114529,-16.436619,48.848534
114535,-31.603254,14.535354
114536,11.3012495,4.6196146
114538,-11.2640705,44.447617
114541,23.2464,25.649828
114542,-11.477722,19.37012
114544,-28.466503,26.330135
114547,-16.324423,14.001261
114548,4.704639,43.332806
114549,-26.500078,-33.405476
114550,-38.15891,-12.940092
114551,9.600706,-28.3564
114552,40.586296,16.850492
114553,-2.2084546,-31.574436
114556,26.089989,19.584745
114557,-16.526068,-39.42825
114560,36.06429,-13.018903
114562,10.919407,4.931027
114564,-37.29627,-4.0787606
114565,23.75097,25.10483
114566,36.727222,-15.590368
114567,-6.5380845,21.351488
114568,-33.458588,-0.99359626
114570,-6.630044,-43.62993
114573,-17.262526,-13.326239
114575,10.270938,38.776703
114576,-14.66235,-41.26915
114577,-31.06745,-5.6433473
114578,33.929237,4.6144204
114579,-35.435986,21.794636
114580,-2.7985766,-24.010319
114581,-18.880068,-7.423089
114582,28.091444,22.282572
114585,-18.07702,0.16112074
114588,0.018326826,6.679347
114592,4.372132,45.939247
114595,-10.5569935,23.881063
114598,19.746063,47.22756
114599,11.558075,-28.519024
114600,-6.192177,-8.3288145
114601,-23.363365,-22.379843
114603,-1.4298202,-29.86609
114604,4.3465886,-49.176594
114605,-13.688192,11.785452
114611,-22.382164,-36.140923
114612,19.003448,-19.323734
114613,41.612656,-30.573376
114619,-36.610645,-26.02075
114625,8.570045,-0.794565
114629,-7.4317784,-34.15887
114631,-2.1572452,-13.080539
114633,-7.562786,-24.817514
114635,-0.837518,47.091682
114639,21.059788,17.457602
114642,19.736141,47.231884
114643,38.016987,28.468918
114644,-37.065422,-29.48835
114645,-38.241276,18.922838
114646,-28.543974,8.5929165
114649,11.506103,5.6621385
114652,-5.422299,8.298854
114657,13.6643095,5.1807146
114667,-2.5099876,-27.56041
114668,30.000387,30.350191
114675,16.229404,-3.1883173
114677,-14.147349,-9.395752
114678,-16.443483,18.078785
114679,29.995617,18.70243
114680,28.22866,-24.603367
114681,-34.715034,-18.928974
114682,-24.758642,2.307274
114684,9.289107,-13.891371
114685,0.16065584,26.535845
114689,12.571196,-36.119125
114690,46.148376,21.420698
114695,18.369354,-32.53194
114696,-33.63258,34.934753
114697,4.0425663,29.772404
114698,25.525517,16.954638
114699,29.199568,-6.057248
114701,-33.678997,-14.505426
114702,-17.787111,7.216715
114703,-26.726208,21.06356
114705,-8.435058,5.1763372
114708,-7.5781345,39.641117
114709,34.391415,4.5552692
114710,35.60888,21.27125
114713,-7.9629993,15.733661
114715,14.818848,15.230022
114716,39.443653,8.186625
114718,-6.8226314,-19.145285
114719,21.624777,7.8078766
114721,0.38900948,30.691063
114723,-14.137253,-35.40602
114725,-17.220377,37.524235
114727,38.845943,-9.825506
114730,-12.081995,-24.324568
114731,15.404116,17.964428
114732,-5.4982915,14.920132
114733,3.064339,31.524448
114734,13.320018,45.268856
114738,14.220456,-38.367306
114739,6.050273,12.859382
114741,-13.588427,-0.98070323
114742,44.68206,-24.816847
114743,-40.37402,17.69451
114745,16.281338,27.087717
114746,-16.280952,19.798422
114749,-24.801233,2.3066735
114750,-18.372995,-24.19301
114755,-7.9131923,28.179655
114758,15.835359,6.6303244
114760,17.80679,27.596973
114761,-12.228503,-7.919638
114762,26.69114,4.8381066
114764,-21.925089,-15.970023
114767,24.00281,27.294386
114768,-0.05426456,0.23082913
114770,-28.735615,8.736648
114771,-11.225692,19.342726
114772,2.612632,-0.4813332
114776,-23.55955,22.05012
114777,17.348198,43.76111
114778,-4.44227,7.153155
114779,-4.7378435,-4.894561
114780,6.7620835,41.379425
114781,11.896745,-7.110985
114782,-9.663367,-30.006643
114785,-1.2870421,-13.570341
114786,3.5840971,13.580693
114789,27.807785,-8.6327095
114791,-18.918636,22.782003
114794,-0.55722785,-2.479789
114796,-16.33659,13.682968
114797,-14.916157,-6.90451
114800,-21.136648,0.517313
114801,19.567844,-15.882943
114802,-37.930767,28.97288
114807,-25.804491,27.267204
114808,28.924238,-30.390596
114809,21.450918,25.037489
114811,24.561832,-14.860523
114813,-13.519415,-6.522891
114816,11.934196,-12.048709
114817,16.713749,-32.936836
114819,-34.932175,14.437775
114820,-0.18796916,33.13639
114825,-6.996879,42.25409
114826,-25.89191,23.776608
114828,-21.925089,-15.970023
114829,47.904686,14.678219
114830,-8.537633,2.040584
114831,21.589174,-24.992544
114833,1.1172025,-17.416233
114836,7.7789583,4.7702317
114837,-39.964878,-8.882267
114838,7.880662,-50.16746
114840,-27.6464,15.675171
114841,21.53118,-10.274626
114843,-23.766697,25.00764
114845,22.984291,36.595573
114846,-22.633734,-4.277925
114848,-17.885881,-42.725643
114851,26.196594,-6.698459
114854,9.431432,-2.80884
114855,-44.82487,23.34069
114856,6.8422737,45.93412
114858,-12.514398,-29.1893
114862,51.253628,2.0258965
114866,-5.858151,3.8975384
114867,34.354794,-7.1984224
114868,-13.662881,11.911642
114869,17.31706,-44.258705
114870,-21.999594,-40.4656
114872,-17.064508,-14.840532
114874,-31.543081,-13.319769
114876,1.7700745,-4.537267
114878,-6.5539637,2.4949617
114880,-5.6392894,17.312931
114882,13.636689,45.36586
114884,29.525408,25.014149
114885,-0.45819256,-22.694223
114888,-24.823185,17.054678
114890,20.703941,-37.04953
114891,-5.650752,38.49902
114892,-13.285302,-43.334465
114896,16.045536,25.84514
114898,-37.80007,-19.15996
114900,-42.331684,-10.276821
114902,-41.226234,-11.162039
114903,-17.025063,-27.703773
114904,-18.497309,2.9343088
114905,6.4651737,-4.655703
114907,-31.152151,-26.438417
114908,4.3788767,-51.711327
114909,32.407917,16.668375
114911,-10.613408,14.045051
114915,-22.611938,3.1342332
114917,-0.3673597,-17.295837
114918,12.603723,28.824018
114920,-50.831177,0.40090597
114921,-26.065008,31.571405
114924,33.774967,29.997868
114927,16.863003,-39.101322
114929,19.843927,-38.656776
114930,-37.78678,0.8760753
114933,25.575808,2.6003141
114935,26.24211,-6.416162
114936,15.339255,-0.198127
114937,-31.754864,8.919132
114941,-41.27901,-5.4499636
114943,-28.451324,29.38209
114947,19.606068,13.196462
