# kNN_Marios_1 NN_Marios_1
3.900000000000001382e-02 3.184161326847969459e-02
1.103000000000000369e-01 8.670590154826639251e-02
1.693999999999999950e-01 1.054999838024377745e-01
1.310000000000000574e-02 1.114565300755202860e-02
9.900000000000002548e-03 8.582490324042736998e-03
2.130000000000000643e-02 1.989187344443053146e-02
1.100000000000000283e-02 8.064822773449119991e-03
4.800000000000000447e-03 5.016347186174243550e-03
1.550000000000000336e-02 1.504759361036121443e-02
8.810000000000002551e-02 3.201199578121304012e-02
1.070000000000000291e-02 3.582826651632785298e-02
1.250000000000000590e-02 1.175429786555469078e-02
1.708999999999999964e-01 1.040419162809848724e-01
1.195999999999999980e-01 6.595114201307296364e-02
3.620000000000001689e-02 4.168945955112577512e-02
2.550000000000001224e-02 1.925952357819369059e-03
3.230000000000000926e-02 3.589152239263058292e-02
2.230000000000000732e-02 1.866773916408419678e-02
2.030000000000000554e-02 1.099655046127736777e-02
2.800000000000001273e-03 6.083812694996594203e-03
1.320000000000000687e-02 1.225506233982741854e-02
1.072000000000000314e-01 1.055058507621288444e-01
1.470000000000000126e-02 9.162015747278927022e-03
2.660000000000000558e-02 2.580600867047905950e-02
8.000000000000001901e-03 9.309898004867136687e-03
3.010000000000001563e-02 3.076584190130234389e-02
3.090000000000000385e-02 3.325749006122351303e-02
7.370000000000001550e-02 4.015935987234115628e-02
1.600000000000000727e-03 4.191828977782278629e-03
3.040000000000001035e-02 2.017639568075537543e-02
4.340000000000000802e-02 2.394766933750361662e-02
8.100000000000001296e-03 1.215707613155245573e-02
3.200000000000001454e-03 1.153804059140384197e-02
6.400000000000002909e-03 1.010388511000201266e-02
1.150000000000000501e-02 1.534626920707523635e-02
5.600000000000002545e-03 7.977492101490497520e-03
1.400000000000000723e-02 1.747420301660895445e-02
4.500000000000001395e-03 5.711259657982735785e-03
1.770000000000000392e-02 2.473300626501441155e-02
1.110000000000000396e-02 3.377879148392821766e-03
1.840000000000000316e-02 1.044684000313281930e-02
2.690000000000000724e-02 4.014136524870991207e-02
2.071999999999999953e-01 1.181906317919492883e-01
1.040000000000000299e-02 9.470858881250023009e-03
1.330000000000000279e-02 1.473233871161937214e-02
2.060000000000000372e-02 1.781555341556668309e-02
2.400000000000000657e-03 2.481973171813756557e-05
9.500000000000003234e-03 1.258794312365353260e-02
5.950000000000003203e-02 2.882635142654180194e-02
1.140000000000000388e-02 1.192108774557709694e-02
7.700000000000001114e-03 6.787986452691257069e-03
4.310000000000001330e-02 4.787196107208728513e-02
3.480000000000001148e-02 4.472927674651146213e-02
7.700000000000001114e-03 9.234445444308219536e-03
9.500000000000003234e-03 4.990283529041334917e-03
2.340000000000001107e-02 1.235526820644736352e-02
3.500000000000000940e-03 5.852262377738953400e-03
1.115000000000000158e-01 5.931465268135072133e-02
8.300000000000003555e-03 1.163618417456746199e-02
2.240000000000000671e-02 2.508155624382197788e-02
2.470000000000000667e-02 3.023476419970392778e-02
1.300000000000000634e-02 3.089590126648545515e-02
1.130000000000000275e-02 2.768087526783347130e-02
1.680000000000000243e-02 8.078495576046406529e-03
6.500000000000003171e-03 8.470146930776537020e-03
4.500000000000001395e-03 5.380295333452522755e-03
1.500000000000000682e-03 5.928811430931092002e-03
3.680000000000000632e-02 3.527115192264318466e-02
2.087000000000000244e-01 1.225824032723903667e-01
2.046000000000000318e-01 1.313003043085336774e-01
4.800000000000002182e-03 5.742317321710288872e-03
2.430000000000000562e-02 1.889579353388399011e-02
1.700000000000000122e-02 1.714681619778275420e-02
8.500000000000004080e-03 1.010917928069829906e-02
2.020000000000000268e-02 1.005980782559292095e-09
4.560000000000001552e-02 3.220478454604745744e-02
3.300000000000001717e-03 7.460631928406655060e-03
1.420000000000000775e-02 2.550524903461336840e-02
6.210000000000003018e-02 6.764835607260463735e-02
9.700000000000003758e-03 1.067624871619045693e-02
1.425000000000000155e-01 8.638878799974918088e-02
6.500000000000003171e-03 1.280355984345077879e-02
9.000000000000002789e-03 5.504526915028691743e-03
8.200000000000000691e-03 1.663794194348156702e-02
0.000000000000000000e+00 6.585306795313955290e-03
1.400000000000000203e-02 4.357613790780305585e-02
4.290000000000000757e-02 4.037244427949190223e-02
6.300000000000002646e-03 7.193925743922591383e-03
8.400000000000001216e-03 6.412955145351587234e-03
9.700000000000003758e-03 1.476623143069446045e-02
1.120000000000000336e-02 1.752554682083427851e-02
3.380000000000001059e-02 3.099709803238511266e-02
2.520000000000001059e-02 2.630623292177915531e-02
2.180000000000000687e-02 2.458505067974329009e-02
3.000000000000000930e-02 3.643472090363501781e-02
6.700000000000002828e-03 8.089948077686131417e-03
6.500000000000003171e-03 5.218401202000677586e-03
3.200000000000001454e-03 9.036515378393231851e-03
6.500000000000003171e-03 5.264228051528334687e-03
9.200000000000003314e-03 5.966756809502841638e-03
5.200000000000001496e-03 7.839278369210660180e-03
3.380000000000000365e-02 2.303677278570830794e-02
2.570000000000001103e-02 3.062139801681041523e-02
1.130000000000000449e-02 1.351438668556511312e-02
2.330000000000000820e-02 1.879169931635260929e-02
4.770000000000002016e-02 3.060275234282016157e-02
6.200000000000002384e-03 5.316125499084591033e-03
8.000000000000001901e-03 5.587581889703869924e-03
1.580000000000000501e-02 2.410826513543725194e-02
8.510000000000002285e-02 3.572092607617377569e-02
1.090000000000000344e-02 1.858006228572150944e-04
1.506999999999999729e-01 1.099850646406412141e-01
1.320000000000000687e-02 1.138951786793768357e-02
3.100000000000001192e-03 7.268260377459227414e-03
1.190000000000000432e-02 8.941226536408069039e-03
3.000000000000000279e-04 5.553229646757245654e-03
9.600000000000002628e-03 1.099966911599039969e-02
4.100000000000001213e-03 1.168199696578085811e-02
9.600000000000002628e-03 8.668321315199133820e-03
8.700000000000002870e-03 8.274430483579635690e-03
1.163000000000000284e-01 8.040713489055634211e-02
1.400000000000000723e-02 9.618317722342907203e-03
1.160000000000000440e-02 8.124995529651641429e-03
5.800000000000002202e-03 3.609659399371593826e-03
1.172000000000000125e-01 1.038694688677787858e-01
8.300000000000005290e-03 1.040509155020117801e-02
1.000000000000000194e-02 9.451498677954079178e-03
8.100000000000003031e-03 2.282125648111104840e-02
2.800000000000001446e-02 3.018985416740179242e-02
1.000000000000000368e-02 1.895173832774162126e-02
2.020000000000000268e-02 1.210292114876210592e-02
1.770000000000000046e-02 1.754740661010146391e-02
6.200000000000002384e-03 7.699901387095452361e-03
7.200000000000000844e-02 9.004642479121685583e-02
2.750000000000000361e-02 4.345711801201104091e-02
5.100000000000002101e-03 1.008025804534554495e-02
2.900000000000001535e-02 2.557622371241450795e-02
2.290000000000001062e-02 2.024918139912187942e-02
1.159000000000000308e-01 7.056558910757301795e-02
2.319999999999999840e-01 1.373306504637002989e-01
6.140000000000003094e-02 3.223311811685562744e-02
1.802999999999999881e-01 1.164600368589163021e-01
1.560000000000000622e-02 1.170392271131276939e-02
2.650000000000001313e-02 4.159495912492275349e-02
2.600000000000001268e-02 2.951024724170565536e-02
2.480000000000000607e-02 3.551274405792355371e-02
1.865000000000000269e-01 1.284378921985626365e-01
6.620000000000002272e-02 2.540541558526456661e-02
3.700000000000001898e-03 4.340106074232607733e-03
2.800000000000001273e-03 7.083442439325154938e-03
2.440000000000000502e-02 8.855948315467685600e-03
6.200000000000002384e-03 7.818160331808030050e-03
3.500000000000001808e-03 7.726844977587460708e-03
2.383000000000000118e-01 1.259283822029829414e-01
5.700000000000001940e-03 7.237635902129111939e-03
3.130000000000001531e-02 4.281822258606553244e-02
1.233999999999999958e-01 1.029506742954254123e-01
1.000000000000000048e-04 7.317558163776992017e-03
3.620000000000000995e-02 5.122375223785637782e-02
4.200000000000000608e-03 7.792527177371085315e-03
1.060000000000000352e-02 2.397046228870749335e-02
1.297999999999999710e-01 7.389064453542233679e-02
9.220000000000003193e-02 9.391179971396924897e-02
5.000000000000001839e-03 6.575796705345738702e-04
7.700000000000002849e-03 7.173331570811569691e-03
2.330000000000000820e-02 4.191104479134082766e-02
1.240000000000000303e-02 1.108167666941881242e-02
1.510000000000000578e-02 1.837567435577512273e-02
3.400000000000001545e-03 1.238281476689735358e-03
9.740000000000002822e-02 7.122646644711491670e-02
5.200000000000001149e-02 5.134046819061040962e-02
1.296999999999999820e-01 9.740937329828738833e-02
9.700000000000002023e-03 5.985275005514266965e-03
8.200000000000002426e-03 7.631527697667480140e-03
5.300000000000002626e-02 5.724648199975489182e-02
1.040000000000000299e-02 2.750124996528029858e-02
6.500000000000003171e-03 7.602672437205910787e-03
2.890000000000001595e-02 4.196766281500459439e-02
8.990000000000002156e-02 6.937240418046711210e-02
7.080000000000001570e-02 2.171650686766951957e-02
3.200000000000001454e-03 6.280151354148985621e-03
1.810000000000000150e-02 2.574251422658562632e-02
1.270000000000000642e-02 2.224359385669231332e-02
1.130000000000000275e-02 1.680175706278532605e-02
7.030000000000001525e-02 4.834336975589394181e-02
8.810000000000002551e-02 6.736999087035655531e-02
5.850000000000003114e-02 2.747635025531053321e-02
5.580000000000003013e-02 5.671014202525839244e-03
8.090000000000001357e-02 4.149240881204604992e-02
4.900000000000001577e-03 6.310492842458187424e-03
1.060000000000000352e-02 5.542238894850015814e-03
1.530000000000000283e-02 1.837718095630407750e-02
1.870000000000000481e-02 1.278299352154135468e-02
2.520000000000001059e-02 2.034410811960696980e-02
2.650000000000001313e-02 3.307839706540108282e-02
1.280000000000000582e-02 3.921960998326538828e-02
1.000000000000000194e-02 1.160928893834352500e-02
7.500000000000002325e-03 2.651741100475191876e-02
4.070000000000000701e-02 3.445839611813426157e-02
9.300000000000002709e-03 1.967368997633456990e-02
2.450000000000001135e-02 4.328368820250035054e-02
8.000000000000001901e-03 1.162372099235653780e-02
2.130000000000000643e-02 4.264426584704778499e-03
4.100000000000001213e-03 4.845555610954762130e-03
1.720000000000000348e-02 3.895743742585182356e-02
1.800000000000000558e-02 1.206442243419587543e-02
9.200000000000001579e-03 2.695976473391055797e-02
2.040000000000000493e-02 3.515654686838388943e-02
6.430000000000003768e-02 7.920181028544903690e-02
1.089000000000000246e-01 9.802629925310611669e-02
1.252000000000000057e-01 9.104765005409717893e-02
2.470000000000000667e-02 4.229822613298893363e-02
2.940000000000000946e-02 2.717286344617605293e-02
1.134000000000000286e-01 8.560019582509993674e-02
1.800000000000000601e-03 6.564699048176409271e-03
4.600000000000001657e-03 2.749070985242724197e-02
1.200000000000000198e-02 1.077589550055563575e-02
7.800000000000001377e-03 1.554956066931155050e-08
8.280000000000001248e-02 8.698774486780165571e-02
6.200000000000002384e-03 6.497242055484094177e-03
2.490000000000000893e-02 3.048964492976665580e-02
1.110000000000000223e-02 1.280407925136387362e-02
1.472999999999999865e-01 1.092983226478099895e-01
9.100000000000002184e-03 1.572079981677233784e-02
5.400000000000002021e-03 4.861399398650973966e-03
2.900000000000001535e-02 2.739444905426353591e-02
2.770000000000001281e-02 1.484946340322494153e-02
2.890000000000000902e-02 1.522397391498089315e-02
2.330000000000000820e-02 3.225620968267321753e-02
3.120000000000001245e-02 5.415918529033662138e-02
2.520000000000000712e-02 3.186699576675891543e-02
4.900000000000002270e-02 4.521934896707535678e-02
6.400000000000002909e-03 8.003067229874432850e-03
3.080000000000001487e-02 2.116200486198067596e-02
3.500000000000001808e-03 1.247875473618030924e-08
1.360000000000000618e-02 2.540789311751723289e-02
3.550000000000001765e-02 3.978309635072946326e-02
8.910000000000002640e-02 4.527551695704460505e-02
2.311000000000000276e-01 1.182842685282230744e-01
2.550000000000001224e-02 1.676957923918962270e-02
8.800000000000000530e-03 1.674622684717178359e-02
4.900000000000000709e-03 7.588754096068441035e-03
8.500000000000000611e-03 8.133068196475506245e-03
1.600000000000000727e-03 5.960962255485356166e-03
1.560000000000000275e-02 1.624441255815327681e-02
6.700000000000002828e-03 7.775779049843549451e-03
2.060000000000000372e-02 8.423266452551203976e-05
1.710000000000000409e-02 1.381637217232794049e-03
4.500000000000001395e-03 9.927532284085612887e-08
3.450000000000000983e-02 3.385817036032676142e-02
9.400000000000002104e-03 2.051091236993670547e-02
1.590000000000000441e-02 2.754029929637908519e-02
2.323999999999999955e-01 1.262475679069757772e-01
4.400000000000001132e-03 1.215587573125958241e-02
3.440000000000000002e-02 3.328192207962274440e-02
1.200000000000000545e-02 1.024849623441696084e-02
9.300000000000002709e-03 1.086894788779318131e-02
6.100000000000002989e-03 1.596973177976906272e-02
1.800000000000000818e-03 6.400906634517014929e-03
3.400000000000001545e-03 7.652409232687206082e-03
8.600000000000001740e-03 1.416725240647792941e-02
2.610000000000001208e-02 3.283769853413105733e-02
7.500000000000001457e-03 1.013137506786733824e-02
6.200000000000002384e-03 1.514277061447501238e-02
1.480000000000000412e-02 2.593146895989775769e-02
1.030000000000000186e-02 1.201621727086603364e-02
5.100000000000002101e-03 5.182690373621880175e-03
6.600000000000003433e-03 1.944585706701218355e-04
9.300000000000002709e-03 1.994108382612466701e-02
2.050000000000000433e-02 4.264716520905495467e-02
2.800000000000001273e-03 1.549083238467574043e-02
1.349000000000000477e-01 9.563428238034249462e-02
1.050000000000000412e-02 1.473754556849598760e-02
6.180000000000003546e-02 2.404876525513827829e-02
5.300000000000000891e-03 6.729372516274451099e-03
8.000000000000003636e-03 7.517540920525788914e-03
1.440000000000000654e-02 7.887635957449675578e-03
1.530000000000000457e-02 1.650737974792719151e-02
1.750000000000000513e-02 9.614839348942041952e-03
2.850000000000001490e-02 1.694470319896936375e-02
3.300000000000001717e-03 7.573845733422786101e-03
5.120000000000002327e-02 3.986560128629207389e-02
1.619999999999999912e-02 5.893242756360449891e-03
4.300000000000000870e-03 5.630659586749971190e-03
1.800000000000000211e-02 8.202444729395210604e-03
4.900000000000001577e-03 7.357604373246430518e-03
9.500000000000003234e-03 1.128651668317615965e-02
3.190000000000000474e-02 5.225949726998806166e-02
5.760000000000002618e-02 1.579912883788347489e-01
4.370000000000000967e-02 3.853954649530350746e-02
1.440000000000000481e-02 1.799925738945603454e-02
3.300000000000001717e-03 4.394528486207360671e-06
3.950000000000000733e-02 3.207150820642709621e-02
1.720000000000000695e-02 7.600166932679712321e-03
1.609999999999999973e-02 2.342260835692286727e-02
2.540000000000000591e-02 2.944814052432775248e-02
2.920000000000001067e-02 2.514588175341486709e-02
5.300000000000001758e-03 1.734593651533611688e-05
2.010000000000000675e-02 2.110532842576504087e-02
1.490000000000000178e-02 2.889127027292662230e-08
4.590000000000001024e-02 2.166933665052056188e-02
1.580000000000000154e-02 1.235286224633455263e-02
1.960000000000000631e-02 2.527302596455060853e-06
6.700000000000001961e-03 7.206667899154127824e-03
8.600000000000003475e-03 1.530058264732360798e-02
4.600000000000001657e-03 6.184749729000032017e-03
2.150000000000000522e-02 1.979051338508724944e-02
6.810000000000002163e-02 3.786384047009049708e-02
2.700000000000001010e-03 4.806452402845024820e-03
1.720000000000000348e-02 9.416374522261322655e-03
5.000000000000001839e-03 8.517767488956450722e-03
8.400000000000001216e-03 9.478070344775916048e-03
1.071000000000000424e-01 4.081443319097160377e-02
8.600000000000000006e-03 9.299445170909165226e-03
9.700000000000002023e-03 2.390364381426479667e-03
1.090000000000000344e-02 2.061953276395797618e-02
1.100000000000000283e-02 2.492322634905575970e-02
6.200000000000002384e-03 7.417706944979726887e-03
1.130000000000000449e-02 1.205007495824247585e-02
1.160000000000000440e-02 9.227036274969577581e-03
2.030000000000000554e-02 2.626181052997708654e-02
6.900000000000000751e-03 1.061310505494475476e-02
1.980000000000000510e-02 4.216926535591483671e-02
6.620000000000002272e-02 9.371800830467692453e-04
1.980000000000000510e-02 7.325284779071808416e-03
2.100000000000000477e-02 3.749871563166380650e-02
4.310000000000001330e-02 4.272186471149324455e-02
2.020000000000000268e-02 3.737696994096038894e-02
7.600000000000000852e-03 1.498257497325539492e-02
6.460000000000003240e-02 2.722802149131894195e-02
2.290000000000000716e-02 2.923338910564780152e-02
4.870000000000001411e-02 4.995991017669438455e-02
8.600000000000001740e-03 8.397993328981102207e-03
4.900000000000002444e-03 1.892931719485204962e-03
2.140000000000000582e-02 1.342484747059643178e-02
5.610000000000001791e-02 3.100561350584030845e-02
1.750000000000000860e-02 1.032846782356500528e-02
7.100000000000002143e-03 7.193491212092339993e-03
2.570000000000000756e-02 3.100709691643714974e-02
2.400000000000000744e-02 3.005026256665586579e-02
3.200000000000001454e-03 6.879882519133390280e-03
5.800000000000002202e-03 8.743140753358601136e-03
3.540000000000001479e-02 2.408795706927777114e-02
2.550000000000000530e-02 1.690389974042772955e-02
6.200000000000001517e-03 1.121134760789573373e-02
2.950000000000001579e-02 4.936473332345486104e-02
1.620000000000000259e-02 3.756009718403219982e-02
6.400000000000002909e-03 8.249163608998058908e-03
3.210000000000001047e-02 3.055650128051639117e-02
8.400000000000002950e-03 3.856974124792031302e-03
1.900000000000000300e-02 2.198150880634784990e-02
4.300000000000001737e-03 6.052383938804270155e-03
1.600000000000000727e-03 3.446019452530890183e-03
5.120000000000002327e-02 4.881274741142989371e-02
5.100000000000002101e-03 8.203262523747981844e-03
1.800000000000000211e-02 2.480711109936237571e-02
1.760000000000000106e-02 9.083001548424363483e-03
1.230000000000000190e-02 6.161534502170979907e-03
1.280000000000000582e-02 1.041642028838396170e-02
2.560000000000001164e-02 1.661980335600673694e-02
4.900000000000001577e-03 1.677245381288230324e-03
5.800000000000002202e-03 1.444493277504079864e-03
1.930000000000000465e-02 1.847514665685593901e-02
9.100000000000000450e-03 1.279697067104279898e-02
1.240000000000000303e-02 1.097726354375481647e-02
9.600000000000000894e-03 1.599625675007700781e-02
3.800000000000000600e-02 4.614280238747596463e-02
1.750000000000000513e-02 2.233167728409170966e-02
3.450000000000000289e-02 4.357212711125611759e-02
3.300000000000001717e-03 7.085223202593625771e-03
1.326000000000000512e-01 2.156357046887080937e-04
2.800000000000001446e-02 2.541140537708997532e-02
2.350000000000001046e-02 5.784651093417779617e-03
7.200000000000002405e-03 4.948416806291789163e-03
3.280000000000000970e-02 2.404718756675720132e-02
4.030000000000000943e-02 3.767782419919967624e-02
1.300000000000000374e-03 5.712593505159020701e-03
6.050000000000003292e-02 7.506756246089936468e-02
1.083000000000000351e-01 5.337376985698938370e-02
3.360000000000001180e-02 4.062536478042602650e-02
3.810000000000000886e-02 4.674430903047322589e-02
5.980000000000003368e-02 3.181246167980134737e-02
8.100000000000003031e-03 7.664794572629035282e-03
6.160000000000002973e-02 3.371461436152457802e-02
3.890000000000001096e-02 5.531864650547504286e-02
6.300000000000002646e-03 1.288211814127862564e-02
2.310000000000000941e-02 2.410482969135046075e-02
2.430000000000000909e-02 2.230875292792915826e-02
2.150000000000000522e-02 2.130572883412241991e-02
1.447999999999999565e-01 1.005584742128849129e-01
2.300000000000000655e-02 3.131759487092494049e-02
5.300000000000001758e-03 8.471901495940983157e-03
7.900000000000002506e-03 1.392246104776859519e-02
1.960000000000000284e-02 2.439769648946821939e-02
2.145000000000000517e-01 1.222845203429460542e-01
1.600000000000000727e-03 1.015270808711647883e-02
1.510000000000000578e-02 9.464204772375523281e-03
1.330000000000000279e-02 1.677493806928396364e-02
3.320000000000000034e-02 4.717008639127015512e-02
4.800000000000000447e-03 7.115197228267787673e-03
8.100000000000003031e-03 6.556847547180950919e-03
1.460000000000000533e-02 1.055222403258085188e-02
1.250000000000000590e-02 2.071283282712101798e-02
3.030000000000001442e-02 2.660953817889094575e-02
1.092000000000000332e-01 9.073771759867668707e-02
1.917000000000000370e-01 1.196557535976171538e-01
7.040000000000001812e-02 8.330547004938124167e-02
6.100000000000002989e-03 7.286931020207704397e-03
2.500000000000000486e-02 1.527445361949503547e-02
4.000000000000000777e-02 6.464521676301956954e-02
9.000000000000004524e-03 1.062501392327248884e-02
7.510000000000002784e-02 2.437959465421037607e-03
9.300000000000000974e-03 1.011214909143745913e-02
1.890000000000000360e-02 1.966874301433562885e-02
7.200000000000000670e-03 7.678887089714407470e-03
1.320000000000000687e-02 3.477008819580078292e-02
1.020000000000000420e-02 8.560789241455497162e-03
6.950000000000002010e-02 2.833431684412062584e-02
2.570000000000001103e-02 1.500226348405704103e-02
4.900000000000001577e-03 7.104336046613752079e-03
1.590000000000000094e-02 1.259292340837418755e-02
4.600000000000001657e-03 1.675102711616638089e-05
1.960000000000000284e-02 1.474842868745327232e-02
1.140000000000000388e-02 1.531336497515440112e-02
1.040000000000000507e-01 3.566079540178180435e-02
1.020000000000000420e-02 9.855241687037054679e-03
2.160000000000000808e-02 1.687885357998311284e-02
3.010000000000001563e-02 2.995752705261111107e-02
1.680000000000000104e-01 1.078186929225921908e-01
2.300000000000000829e-03 5.988869490101932959e-03
3.800000000000000600e-02 1.186998624981755477e-05
1.050000000000000239e-02 1.841931194998324209e-02
3.200000000000000587e-03 1.582729387064318914e-03
3.400000000000001545e-03 9.968447173014285262e-03
4.900000000000001577e-03 1.657044932246207886e-02
6.900000000000003353e-03 1.039028814062476283e-02
2.310000000000000595e-02 4.792321573942899537e-02
4.200000000000000955e-02 3.997527062892913124e-02
9.500000000000001499e-03 9.871643087826668939e-03
4.700000000000001052e-03 2.694858511919918204e-06
1.700000000000000773e-03 7.682742397300901596e-03
1.650000000000000772e-02 2.749095419421792100e-02
4.300000000000000870e-03 5.851149051450192998e-03
3.730000000000001370e-02 3.387066964060067575e-02
4.200000000000001475e-03 1.936471044318750865e-03
8.510000000000002285e-02 7.696667380630971278e-02
3.930000000000001548e-02 1.888696732698008293e-02
1.990000000000000449e-02 2.751447329297662669e-02
7.930000000000000937e-02 1.168943710254098135e-03
9.900000000000002548e-03 1.404347073286771677e-02
8.170000000000002260e-02 7.588821202516556064e-02
4.300000000000000870e-03 2.238999406822678461e-06
4.300000000000000870e-03 7.000365122221410656e-03
1.700000000000000773e-03 7.870918419212103584e-03
1.700000000000000773e-03 6.256926329806447237e-03
5.500000000000002283e-03 1.165422729216515976e-02
1.195000000000000090e-01 9.010664664208888064e-02
9.680000000000002491e-02 2.281042744405568229e-02
1.490000000000000525e-02 2.709006607532500957e-02
9.520000000000003459e-02 7.962603531777857901e-02
6.800000000000003091e-03 7.901885281316935877e-03
2.550000000000001224e-02 3.081171570345759766e-02
8.800000000000002265e-03 8.151522381231188566e-03
2.510000000000000425e-02 3.645584914833307350e-02
9.100000000000000450e-03 1.247361860238015673e-02
2.910000000000001474e-02 2.252122802659869277e-02
3.280000000000000970e-02 3.659917386248707355e-02
3.350000000000000894e-02 3.693087141960858799e-02
1.680000000000000243e-02 1.542342998087405624e-02
4.400000000000000265e-03 4.783167464192957137e-03
7.600000000000000852e-03 1.391869208775461074e-02
2.400000000000000657e-03 7.599739651195702717e-03
1.560000000000000275e-02 3.782363531277246980e-03
1.000000000000000368e-02 1.237967323511838906e-02
1.752999999999999836e-01 1.077226771414279971e-01
9.300000000000002709e-03 7.613184477668256782e-03
1.196000000000000119e-01 1.047850879281759379e-01
1.690000000000000530e-02 3.277104556560516552e-02
6.200000000000002384e-03 2.733335949480533017e-02
2.710000000000001297e-02 2.327839483506978155e-02
8.780000000000001692e-02 8.973232559859752044e-02
7.100000000000002143e-03 9.960785917937756834e-03
3.200000000000001454e-03 8.073517242446544284e-03
8.600000000000000006e-03 7.719804295338690385e-03
1.500000000000000682e-03 7.158295181579889428e-03
7.130000000000003002e-02 3.708305009640754102e-02
1.450000000000000420e-02 1.161127827079973516e-07
8.600000000000001740e-03 8.824490723200139469e-03
1.080000000000000404e-02 7.189303534105418933e-03
1.250000000000000590e-02 3.119499038904905569e-02
1.430000000000000195e-02 2.083504205569624776e-02
1.720000000000000695e-02 1.953343162313103676e-02
3.160000000000001003e-02 3.109103301540017822e-02
1.947999999999999732e-01 1.234601039439439801e-01
1.200000000000000545e-02 7.390183191746474423e-03
2.222000000000000364e-01 1.269958238303661169e-01
1.750000000000000513e-02 3.717536022886634012e-02
9.800000000000001418e-03 4.916295480070402915e-03
1.900000000000001080e-03 7.721201358363032410e-03
8.800000000000002265e-03 1.683076142333448169e-02
4.170000000000000789e-02 1.027018454909478813e-09
3.380000000000001753e-02 3.594163652509450857e-02
1.220000000000000598e-02 8.660529730841515922e-03
8.300000000000001821e-03 1.040550050325691686e-02
1.674999999999999822e-01 1.068993251770734842e-01
6.260000000000003062e-02 6.775465717364569269e-03
1.010000000000000307e-02 7.710424391552804513e-03
1.001000000000000362e-01 4.739005576819181609e-02
8.100000000000001643e-02 1.617301500402391207e-02
1.714999999999999858e-01 1.119501896947622532e-01
2.350000000000000699e-02 2.079237041063607128e-02
1.100000000000000283e-02 1.367157320491969516e-02
1.990000000000000449e-02 1.065875113010406397e-02
6.700000000000002828e-03 2.484887230903610328e-03
1.120000000000000336e-02 9.800867177546024323e-03
8.240000000000001490e-02 7.858163781464100328e-02
8.680000000000001603e-02 2.357747528276377764e-04
1.890000000000000360e-02 2.834001421928405290e-02
1.000000000000000368e-02 1.498515299055725759e-02
1.680000000000000590e-02 1.160278330557048231e-02
2.790000000000000813e-02 2.169513989239930940e-02
1.730000000000000288e-02 1.198180855426471706e-03
2.670000000000001192e-02 6.346234325319526082e-02
5.000000000000002359e-02 4.910825990140438302e-02
3.180000000000000882e-02 4.215081039816141739e-02
2.380000000000000865e-02 1.333633590489625986e-02
2.100000000000000477e-02 3.038602945394813792e-02
2.870000000000001369e-02 1.750556714367121347e-02
6.200000000000002384e-03 1.427597794681787803e-02
5.000000000000001839e-03 1.638966510482231696e-05
2.930000000000001006e-02 1.824327987618744318e-02
6.400000000000002909e-03 4.386434445623308906e-03
2.680000000000001131e-02 2.588880300521850808e-02
6.500000000000003171e-03 7.856893003918230534e-03
1.710000000000000409e-02 1.215685395523905671e-02
8.540000000000001756e-02 5.884418632835149848e-02
1.360000000000000618e-02 1.470471532084047760e-02
7.900000000000002506e-03 1.281896418891847154e-02
8.830000000000001736e-02 7.400164529681205194e-02
2.240000000000000671e-02 2.669397257268429219e-02
1.300000000000000374e-03 2.492242073640227318e-02
3.640000000000000180e-02 1.746018174104392237e-02
3.300000000000001717e-03 1.080244610930094443e-03
8.500000000000002345e-03 9.132036566734313618e-03
2.660000000000000558e-02 3.927177961915731541e-02
7.330000000000001792e-02 3.997998881153762285e-02
3.000000000000000496e-03 7.430112999863923429e-03
1.180000000000000319e-02 2.037881761789321969e-02
1.069000000000000367e-01 2.937986183911561744e-02
2.880000000000001309e-02 4.035895483568310849e-02
2.010000000000000328e-02 1.313201143871992917e-02
6.600000000000001699e-03 2.685178135882893133e-04
1.330000000000000279e-02 2.208468250930309060e-02
1.820000000000000090e-02 3.717348668724298338e-02
1.460000000000000707e-02 2.242589138448238331e-02
1.010000000000000481e-01 2.747517790565439347e-11
2.500000000000001180e-02 3.737548401579261770e-02
1.090000000000000344e-02 2.355087231844663412e-02
9.300000000000002709e-03 2.276486979797482518e-02
2.170000000000000401e-02 2.325659153051674172e-02
8.480000000000001426e-02 8.838055774569511525e-02
3.140000000000000430e-02 2.875471828505395816e-02
9.000000000000002789e-03 1.215990209020674333e-02
3.040000000000001729e-02 4.113979160785675299e-02
5.000000000000002706e-03 5.454265438020229270e-03
1.697000000000000175e-01 1.055490590631961989e-01
5.300000000000001758e-03 6.513036782853307179e-03
3.030000000000001442e-02 1.497630817815661340e-02
2.250000000000000611e-02 2.080322233028709944e-02
1.400000000000000636e-03 8.280230946838855119e-03
5.970000000000003082e-02 3.323923695832490394e-02
1.370000000000000731e-02 9.901020224206151868e-03
9.600000000000002628e-03 2.396227547898888838e-02
1.610000000000000320e-02 1.065150707494467476e-02
5.960000000000002796e-02 7.981201760470868489e-02
1.830000000000000376e-02 2.051565734669566141e-02
1.040000000000000299e-02 1.387387955561280271e-02
2.390000000000000457e-02 1.885389306582509888e-02
3.699999999999999730e-03 3.462741410544462489e-12
4.700000000000002093e-02 7.438819792121648122e-02
1.500000000000000465e-02 7.544887818641649382e-03
7.400000000000001021e-02 5.907005243003368017e-02
